"gene","log2FC","padj"
"ENSG00000160767",0.625916281032742,1.4470351054391e-17
"ENSG00000162804",-0.837587649124266,1.4470351054391e-17
"ENSG00000108774",-0.46611753732146,1.45588988677128e-17
"ENSG00000227398",-0.610953527338106,1.46768204490436e-17
"ENSG00000260565",-0.793197255244372,1.47149052281014e-17
"ENSG00000226525",0.796357855882071,1.47492411030704e-17
"ENSG00000134460",1.3402914603826,1.49921523692521e-17
"ENSG00000113269",0.409763697191088,1.50082741751228e-17
"ENSG00000105220",0.621495179387369,1.50172119651674e-17
"ENSG00000242076",2.30058026012752,1.5108753272501e-17
"ENSG00000152192",3.35397712309064,1.51299621827413e-17
"ENSG00000196684",-1.27203146539277,1.51302097708341e-17
"ENSG00000197763",0.579698820993605,1.51510090262744e-17
"ENSG00000141293",-1.13091263919073,1.51934421475996e-17
"ENSG00000236060",-1.15057626354372,1.52696056138649e-17
"ENSG00000071073",-0.855780629453947,1.5456669062309e-17
"ENSG00000169756",0.475211128288416,1.549112553492e-17
"ENSG00000134443",-1.54084585278391,1.55633048698165e-17
"ENSG00000071537",-0.576772555827889,1.56029826513181e-17
"ENSG00000163412",-0.599675630949262,1.56029826513181e-17
"ENSG00000161203",0.451784278432665,1.56161548977326e-17
"ENSG00000140398",-0.924780573194288,1.57099559125288e-17
"ENSG00000224854",1.97065367974964,1.57256354096748e-17
"ENSG00000234264",1.58590167692191,1.57584187760821e-17
"ENSG00000178295",0.59314896583295,1.58392396434941e-17
"ENSG00000187049",0.48181579638482,1.59021539966623e-17
"ENSG00000257654",-2.8419434014338,1.59812410339492e-17
"ENSG00000158816",-1.99710504762928,1.59973834402699e-17
"ENSG00000170458",0.871600482348163,1.60210505257537e-17
"ENSG00000100994",0.606385537334778,1.63512905075523e-17
"ENSG00000123685",0.890314056179414,1.63512905075523e-17
"ENSG00000160602",-0.640175425966287,1.63931514412188e-17
"ENSG00000198795",1.00039375180182,1.64301226429341e-17
"ENSG00000011422",0.839014670072585,1.64700070502316e-17
"ENSG00000050393",0.502250994798201,1.65130272387254e-17
"ENSG00000142515",-2.95462459211576,1.6535785335351e-17
"ENSG00000256988",1.48424073800993,1.65841148415688e-17
"ENSG00000213326",0.825947536011781,1.66279493613501e-17
"ENSG00000061987",-0.502629878794956,1.66590331719649e-17
"ENSG00000151967",1.09413894008887,1.66753730139861e-17
"ENSG00000186350",-0.512945502759093,1.67561020546196e-17
"ENSG00000284669",-1.18886875069872,1.67818570930268e-17
"ENSG00000163466",0.373955075668647,1.68247077114588e-17
"ENSG00000172115",0.559418986502267,1.69533934199008e-17
"ENSG00000120158",0.513519152569623,1.72288485149601e-17
"ENSG00000172460",-1.24455996126328,1.72806477432544e-17
"ENSG00000157181",-0.526964623746311,1.74387045561834e-17
"ENSG00000162702",-0.652004298844024,1.74911016733131e-17
"ENSG00000218418",0.833059297441196,1.78722146071591e-17
"ENSG00000188312",-0.801396224447744,1.80217294578184e-17
"ENSG00000070882",0.855555288756569,1.82442443001203e-17
"ENSG00000116560",0.265582718264139,1.85769252238895e-17
"ENSG00000106524",-0.477873801481617,1.86701108478716e-17
"ENSG00000116691",0.715129514458461,1.90078273502549e-17
"ENSG00000113492",-1.70652489090724,1.91475067651815e-17
"ENSG00000245694",-0.665313102567537,1.92800921619534e-17
"ENSG00000034510",0.840347731940069,1.92914039865039e-17
"ENSG00000154678",1.32053156689529,1.96115686664723e-17
"ENSG00000158796",0.423750516847219,1.99257953873535e-17
"ENSG00000124155",-0.615367801577224,1.99291909873278e-17
"ENSG00000110514",-0.419326755131171,2.02519500717919e-17
"ENSG00000141030",0.453634576770815,2.02865227408552e-17
"ENSG00000236740",1.78892499561291,2.04010165708076e-17
"ENSG00000148308",0.494211534769203,2.05500788922042e-17
"ENSG00000065548",0.345790120715713,2.07561416154368e-17
"ENSG00000165512",0.627051404697362,2.0893693292942e-17
"ENSG00000124216",0.877426530151853,2.11119868455647e-17
"ENSG00000270084",-0.601614695597255,2.11119868455647e-17
"ENSG00000255561",-0.617262071088979,2.11971971042059e-17
"ENSG00000125821",0.684161589095217,2.12883586956118e-17
"ENSG00000177666",-0.6383090092572,2.19936114504738e-17
"ENSG00000151835",0.823979157225391,2.23253834809739e-17
"ENSG00000112679",0.464430130524246,2.23506523241548e-17
"ENSG00000205221",1.50072581790892,2.24168575375311e-17
"ENSG00000160766",0.766567177183133,2.26790461629284e-17
"ENSG00000116350",0.343403586268295,2.28168920444721e-17
"ENSG00000105048",-1.78888941978241,2.30252308723995e-17
"ENSG00000180667",0.841471115809833,2.30815176460689e-17
"ENSG00000105997",1.1792052676471,2.31169054743426e-17
"ENSG00000204131",-0.83061898740399,2.34122197805645e-17
"ENSG00000117020",0.997544044444904,2.3463070161757e-17
"ENSG00000110400",0.76089339329941,2.35344673993066e-17
"ENSG00000074266",0.457104496951282,2.35705776976439e-17
"ENSG00000257534",-1.537018684514,2.37118295495081e-17
"ENSG00000151834",-2.16817746569593,2.37226494407237e-17
"ENSG00000122679",-1.38808286512644,2.37469725196994e-17
"ENSG00000181192",0.641075608707984,2.39985919841537e-17
"ENSG00000161682",1.09948208995678,2.42609498989372e-17
"ENSG00000180957",0.417870211536309,2.4280845965076e-17
"ENSG00000284693",-0.634063997132685,2.42869910808628e-17
"ENSG00000232434",-0.910596989487089,2.44086272039447e-17
"ENSG00000270589",-1.05856060153792,2.44086272039447e-17
"ENSG00000117360",0.507358657192553,2.45428559560666e-17
"ENSG00000114956",0.469245022524672,2.4694638610077e-17
"ENSG00000104147",0.800223203497345,2.47404541076303e-17
"ENSG00000228203",1.03384133251968,2.49754025440723e-17
"ENSG00000206195",1.12561995980867,2.50074409493221e-17
"ENSG00000136997",0.937410512804588,2.50259567974771e-17
"ENSG00000215270",1.17605378147179,2.50259567974771e-17
"ENSG00000258752",-2.22383091256372,2.51387862514793e-17
"ENSG00000265845",-1.64286746447669,2.5172479672943e-17
"ENSG00000138650",-2.3488641946891,2.52194370137341e-17
"ENSG00000099904",0.621008731423815,2.54834719481783e-17
"ENSG00000284308",-0.843199876580507,2.55926736900724e-17
"ENSG00000113838",0.426278467243966,2.58460459261457e-17
"ENSG00000115844",-2.27205792015144,2.60308873228308e-17
"ENSG00000196109",-1.8408982737075,2.61720503025968e-17
"ENSG00000109906",-1.68472087294759,2.61766738840208e-17
"ENSG00000188486",0.782660786330039,2.6708671651562e-17
"ENSG00000144852",1.22545153167701,2.67724597239685e-17
"ENSG00000143194",1.81999927822054,2.68179360046987e-17
"ENSG00000272333",0.451976883725645,2.68371205160202e-17
"ENSG00000213144",-1.47033565351666,2.73666570737261e-17
"ENSG00000108518",0.553015329800814,2.74802220641033e-17
"ENSG00000237772",-1.24307645964164,2.77260186451527e-17
"ENSG00000162639",0.930079458711469,2.77797944707631e-17
"ENSG00000101986",0.746698634819365,2.80855940313135e-17
"ENSG00000233836",-0.896515317063963,2.84575920511838e-17
"ENSG00000135409",-1.57405642049751,2.84939695001179e-17
"ENSG00000257398",-1.65571258145982,2.90267699333466e-17
"ENSG00000103024",-0.936889915683986,2.92878435189441e-17
"ENSG00000102886",-1.46451054692961,2.94295759689471e-17
"ENSG00000163166",0.308916851680145,2.95506480230451e-17
"ENSG00000139517",-0.598960073013226,3.00507174379533e-17
"ENSG00000144410",-1.08135643100939,3.04216216795602e-17
"ENSG00000164163",0.439728762960533,3.04466627531519e-17
"ENSG00000115896",-1.18002909079272,3.04815413123942e-17
"ENSG00000088002",-1.28577194337943,3.07054989626713e-17
"ENSG00000189306",0.651028594749852,3.07054989626713e-17
"ENSG00000251396",0.932913806317682,3.09073423830643e-17
"ENSG00000104635",0.647384252566239,3.10346683721998e-17
"ENSG00000106278",2.28014732761889,3.13748295848777e-17
"ENSG00000200087",-2.03511296826426,3.14223694260429e-17
"ENSG00000160392",0.52136146692997,3.15069644977782e-17
"ENSG00000115523",1.4117685772607,3.16846022227366e-17
"ENSG00000197106",1.6732716685153,3.25572124543593e-17
"ENSG00000079819",0.731370233199325,3.26505572302063e-17
"ENSG00000177706",0.876251520647313,3.34299525388144e-17
"ENSG00000213513",-1.23061570177444,3.37920312823996e-17
"ENSG00000172340",-0.485882261434226,3.40507320856507e-17
"ENSG00000263069",-0.964641819058017,3.40507320856507e-17
"ENSG00000166598",0.47763582926733,3.42140630151113e-17
"ENSG00000169507",-1.33203113177722,3.43130793008324e-17
"ENSG00000205208",0.522298697769504,3.46207909600968e-17
"ENSG00000111490",-0.841217096756832,3.47375051436698e-17
"ENSG00000231875",-1.75914784280028,3.51537678396778e-17
"ENSG00000117707",1.38066446118171,3.52027626534779e-17
"ENSG00000262061",-1.10399161593709,3.57521144976877e-17
"ENSG00000126870",-0.460175293469217,3.60008218679606e-17
"ENSG00000076108",-0.476316962097448,3.60077266489764e-17
"ENSG00000196981",-0.42386985966118,3.62670211117659e-17
"ENSG00000131042",0.908948788052122,3.64969318454119e-17
"ENSG00000117625",-0.572987713698889,3.6673966971889e-17
"ENSG00000275995",-1.36701950671741,3.67915974208328e-17
"ENSG00000179476",-0.455351225680855,3.69474643776361e-17
"ENSG00000143727",0.38483177022834,3.70390682115562e-17
"ENSG00000137574",0.522026008979607,3.7651540475017e-17
"ENSG00000132164",2.03416363587611,3.81723219796216e-17
"ENSG00000198542",-1.06704933183494,3.82559140471644e-17
"ENSG00000143418",-0.677270794177368,3.86114790630368e-17
"ENSG00000288611",2.2114249492915,3.86114790630368e-17
"ENSG00000225511",-1.0832104417245,3.90505242401676e-17
"ENSG00000138346",0.75307041094364,3.92042931371676e-17
"ENSG00000272360",-1.16061287567066,3.93406371140027e-17
"ENSG00000143365",-0.967240530450135,3.95201474197374e-17
"ENSG00000136108",0.649687912594726,3.97174439488951e-17
"ENSG00000114388",-0.497169513788431,4.00180342178917e-17
"ENSG00000140829",0.44658345317959,4.05093468207254e-17
"ENSG00000250903",-0.713832553277327,4.07317502875192e-17
"ENSG00000143079",0.500591640472685,4.09177835680213e-17
"ENSG00000184731",-0.949901424385585,4.12692004276552e-17
"ENSG00000231290",1.75839844957106,4.14541658428149e-17
"ENSG00000003756",-0.445920098284232,4.15123223325357e-17
"ENSG00000019169",1.96881714238411,4.15710724713831e-17
"ENSG00000271855",0.924876844282753,4.17503881698835e-17
"ENSG00000153234",-1.14366876045228,4.17990071853924e-17
"ENSG00000009765",-2.0773783984836,4.23464757997055e-17
"ENSG00000105928",0.683769854236894,4.2418927889534e-17
"ENSG00000079841",-1.86106982703169,4.25172971531717e-17
"ENSG00000237605",0.973731490194668,4.26258032366449e-17
"ENSG00000185352",-1.89676338138782,4.3355687186943e-17
"ENSG00000162599",-0.93531849963726,4.37104835342983e-17
"ENSG00000128567",0.721110211877997,4.37516024784233e-17
"ENSG00000133488",2.45770998757069,4.40599619981489e-17
"ENSG00000147434",-1.32848729184585,4.40599619981489e-17
"ENSG00000182197",0.545199083052353,4.40599619981489e-17
"ENSG00000171566",0.335743633633154,4.46973606772137e-17
"ENSG00000060558",0.882148613250817,4.52117203436275e-17
"ENSG00000101945",0.553694148433605,4.58244959575394e-17
"ENSG00000206075",1.96403567162659,4.62524396234656e-17
"ENSG00000197771",0.397974240789897,4.77489046879446e-17
"ENSG00000255867",1.30034133402475,4.77943530940065e-17
"ENSG00000185303",-1.97148234545142,4.80385166591869e-17
"ENSG00000237813",1.53155580354466,4.80666198303833e-17
"ENSG00000178498",-0.613681385253509,4.81038311474216e-17
"ENSG00000106689",1.81055163793815,4.82554181911199e-17
"ENSG00000213024",0.379220579010755,4.89290987560244e-17
"ENSG00000183479",1.15417969654371,4.89643132890011e-17
"ENSG00000111834",-1.22296449822323,4.92557504372118e-17
"ENSG00000168646",-0.789339601797209,4.92841532002033e-17
"ENSG00000266968",-1.92640274811062,4.9321668314448e-17
"ENSG00000266644",-1.60511004292194,5.00856842838319e-17
"ENSG00000248690",1.26389026414875,5.02527259246368e-17
"ENSG00000135454",1.24911051934069,5.06742356611096e-17
"ENSG00000171766",-1.01719073604493,5.16882921570595e-17
"ENSG00000171503",-0.447026530158599,5.19769398870424e-17
"ENSG00000160688",0.553717812289907,5.19953540814217e-17
"ENSG00000000460",0.639546040915481,5.20960351185068e-17
"ENSG00000132881",-0.582543975641261,5.22605264642712e-17
"ENSG00000269235",-1.50694898700989,5.23500463885212e-17
"ENSG00000137699",1.70852827720341,5.27213695373185e-17
"ENSG00000146457",0.351432522663065,5.34641922052283e-17
"ENSG00000120727",-0.377971401103393,5.35651195635399e-17
"ENSG00000070182",1.0647805198996,5.36486381474617e-17
"ENSG00000241106",1.32084863942306,5.37465134936066e-17
"ENSG00000260907",-1.77329884593317,5.40684250282523e-17
"ENSG00000176268",-0.899804675595544,5.45506939080909e-17
"ENSG00000241288",-1.05754088062384,5.45506939080909e-17
"ENSG00000116898",0.558229037032779,5.47679395236229e-17
"ENSG00000112149",0.775225333344785,5.48090471482332e-17
"ENSG00000286417",2.16491786544692,5.53215244290695e-17
"ENSG00000137409",0.451650306821828,5.59209111029565e-17
"ENSG00000164465",0.715283674799263,5.65762460445839e-17
"ENSG00000173894",1.33572167244874,5.66090563856403e-17
"ENSG00000099331",0.425526299793475,5.69301274269837e-17
"ENSG00000168404",0.678550269241894,5.72204921991586e-17
"ENSG00000106823",-0.927326255272191,5.7287748991985e-17
"ENSG00000204390",-0.528237942456405,5.74176242826915e-17
"ENSG00000102384",0.868290488779628,5.74196655634285e-17
"ENSG00000130962",0.84267730240097,5.85003821230968e-17
"ENSG00000156970",0.891864945086656,5.93886803103527e-17
"ENSG00000270021",-0.726611133949071,6.03229130531597e-17
"ENSG00000032219",-0.475210805437425,6.03918507049773e-17
"ENSG00000093217",0.6183657525876,6.09887042527656e-17
"ENSG00000258279",1.43333540717062,6.21013579762609e-17
"ENSG00000171847",1.25265020773292,6.38822615502412e-17
"ENSG00000160200",1.6455201569434,6.4097744215667e-17
"ENSG00000258655",0.749538080076398,6.48084376757283e-17
"ENSG00000276564",-1.08507234515865,6.4932941058026e-17
"ENSG00000100034",0.524285537680872,6.52675817108703e-17
"ENSG00000231527",1.07421889208785,6.5379248365476e-17
"ENSG00000146592",0.994754940403127,6.55006407742525e-17
"ENSG00000196422",-0.54150227004278,6.57881271170805e-17
"ENSG00000091536",-0.940813976118514,6.86645253620115e-17
"ENSG00000248698",-1.99176060571134,6.94992293653177e-17
"ENSG00000065054",-0.845528246390433,6.99449638432128e-17
"ENSG00000116285",0.824204559796508,6.99449638432128e-17
"ENSG00000163170",0.583370656412311,7.06184303886686e-17
"ENSG00000151458",-0.838032118634845,7.13781037744077e-17
"ENSG00000263612",1.61352794225883,7.24728942427258e-17
"ENSG00000224739",2.26978039857086,7.26134518720015e-17
"ENSG00000153132",-1.52253255192403,7.26135376970602e-17
"ENSG00000185689",-1.12115134816938,7.32242953098199e-17
"ENSG00000260339",-0.949348176196248,7.3415999954253e-17
"ENSG00000179046",2.20925084670126,7.35315271710004e-17
"ENSG00000274341",-1.14253794292049,7.35315271710004e-17
"ENSG00000196937",0.465817884389821,7.4364151482936e-17
"ENSG00000254521",1.69814426755876,7.48111793360264e-17
"ENSG00000129451",2.2916499083001,7.54926680141197e-17
"ENSG00000224666",1.38472482979495,7.56646308043735e-17
"ENSG00000279390",-1.91981481678272,7.79921558077361e-17
"ENSG00000169621",0.775731027873963,7.87190733939111e-17
"ENSG00000151849",0.551158516729405,7.87433503596828e-17
"ENSG00000136490",1.02377165134209,7.88712753217255e-17
"ENSG00000176624",0.506195428907822,7.90089226523457e-17
"ENSG00000226087",-1.84039156855877,7.96450748897832e-17
"ENSG00000104408",0.579309640716904,8.09731397823701e-17
"ENSG00000230490",-1.3100601562879,8.16573842700686e-17
"ENSG00000243649",-1.31797642523565,8.26211563415133e-17
"ENSG00000156959",-2.35353663646648,8.34457822332499e-17
"ENSG00000267370",-0.72468893584986,8.34725331449427e-17
"ENSG00000111266",-0.613421595493128,8.39623642046097e-17
"ENSG00000104866",-0.614917410007273,8.42170349233925e-17
"ENSG00000147118",-0.427799478571431,8.43327874793901e-17
"ENSG00000279794",-0.937016188131845,8.46799457291749e-17
"ENSG00000229689",0.82828860982754,8.54997077390546e-17
"ENSG00000163362",1.62489058520722,8.55190578267669e-17
"ENSG00000165807",-1.18592978762161,8.62424672737694e-17
"ENSG00000131127",-0.563406180463539,8.68588156889195e-17
"ENSG00000126453",0.715931947480873,8.70728026060969e-17
"ENSG00000188710",0.986270971361608,8.78612309095523e-17
"ENSG00000223658",1.01644933230398,8.80158519751246e-17
"ENSG00000185269",1.62831636146082,8.81352531512473e-17
"ENSG00000222012",-1.65340852727606,8.84873380175239e-17
"ENSG00000178826",1.43097979369172,8.93994532361908e-17
"ENSG00000159556",2.31417454448014,8.96778613188519e-17
"ENSG00000175984",0.84052748804218,8.98275600652377e-17
"ENSG00000185305",-0.652463611928399,9.13225577843504e-17
"ENSG00000263105",-0.978280375601145,9.22138941735698e-17
"ENSG00000139737",1.45546926829378,9.24776375745674e-17
"ENSG00000162669",1.43537592740779,9.28839743916135e-17
"ENSG00000259803",2.15041817330407,9.62782839508684e-17
"ENSG00000186767",0.648659846785466,9.66059332634884e-17
"ENSG00000222046",-1.36074008461284,9.72315680521136e-17
"ENSG00000243422",1.30531899597392,9.79927884061367e-17
"ENSG00000143768",2.15135692839718,9.85235210317062e-17
"ENSG00000137103",-0.573274523677988,9.98884667937953e-17
"ENSG00000188070",0.520592322208281,1.01277613286278e-16
"ENSG00000198455",-0.58817208891828,1.01541236447913e-16
"ENSG00000175820",1.16562598260601,1.02088839830385e-16
"ENSG00000104951",1.13848335332849,1.02277936948435e-16
"ENSG00000139173",0.605621346133268,1.03063099776853e-16
"ENSG00000140153",-0.354090977220416,1.03092181306612e-16
"ENSG00000177192",0.62151336688881,1.03875010543422e-16
"ENSG00000198885",1.03328904570009,1.04194337135745e-16
"ENSG00000167670",0.596331838463887,1.05178212764592e-16
"ENSG00000173928",-0.577334766449746,1.05360992709431e-16
"ENSG00000132824",-0.44261793277093,1.05453499702801e-16
"ENSG00000235576",1.35435127147318,1.08095554780614e-16
"ENSG00000284605",-1.486388260235,1.08896371764041e-16
"ENSG00000204054",-0.530441506750144,1.10294097416255e-16
"ENSG00000139970",-1.32502654821782,1.10825437116122e-16
"ENSG00000127955",0.853576684965735,1.11354856757133e-16
"ENSG00000188996",-1.99166674144748,1.11707410736771e-16
"ENSG00000132003",0.758498849905309,1.13232503509798e-16
"ENSG00000180488",-0.609586001665737,1.14225516530519e-16
"ENSG00000174013",0.518575695130803,1.14225982142548e-16
"ENSG00000164338",-0.370684465612103,1.15209619943755e-16
